"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6"
13591.5922790136,2,2,2,22,0,0,1,2,2,1,40274.4084395976,33337.9340559785,25342.8868992362,24395.5276705032,19147.0424895116,11741.3917818329,1358.1646276185,4337.60643708078,11860.858882784,9497.16707167832,4964.51517686549,5257.73241059087
90743.9122439176,2,1,2,38,2,-1,0,0,0,0,33014.0535212136,29671.0927629412,7332.16861999949,24938.5988075869,63541.3345579175,80888.5104507704,687.135977698982,2040.55355831307,8916.47059085885,11001.6282912504,472.503344356687,5899.38868847002
39761.4084814209,1,3,2,41,4,2,3,7,8,9,49757.0746783602,70329.7731808059,27200.7558828204,50564.7120879444,20081.8556700364,54276.2482196265,2773.18910562679,11591.9448464949,2164.44883744262,2702.67484962548,4813.57440897623,9730.734627677
181053.195620403,2,2,2,40,-1,-1,-1,-1,-1,-1,5476.99521127111,15638.7117382128,10412.069127026,23686.7848468415,39745.0814051724,28934.8991608951,4822.03863252205,9351.69403045558,3740.71852603805,3703.87926528674,16068.9995370536,7664.51216643851
13750.5347967735,2,2,2,32,0,-1,0,1,0,0,17502.3861089296,61095.2893711903,30274.163455603,55892.4933867788,37766.9926876688,21405.4938332252,4.36212270347346,7105.28507662394,24434.7652813996,9233.78785868509,5104.63972502009,2753.4368863586
268213.25023915,2,1,2,23,-1,0,-1,0,0,-1,8168.30977892551,14.6006251970612,1851.88975008809,41665.8666646419,29537.6350265048,25817.7917777705,1848.82670285271,1424.75486337037,7349.6059109783,10129.1743698177,2001.58524353309,7821.0559236924
241682.97835128,1,2,1,50,0,1,-1,-1,1,0,13216.8011567982,69375.9785375057,88698.815047561,161930.968673091,119658.930363646,56272.8920357077,19524.919114895,5631.8460756684,8331.61097440685,1539.2786936855,2305.57797280964,6355.09561594266
370948.953126349,1,1,1,48,-1,-1,-1,1,-1,-1,54183.6332299767,4922.25180534425,1017.10171510445,69854.4877695578,4241.15915496063,96425.4418108386,4678.25565419954,17796.7482256851,1626.45013698777,2835.70348071293,1615.68388844993,1646.4695779
74684.4514823538,1,2,2,58,0,-1,0,-1,0,-1,142050.010370146,140136.904479029,93684.5680377985,77413.9891527681,132525.881358226,101018.143471362,1100.34286559054,32576.0083645348,9669.88033846003,1827.04026577319,7943.00517319189,2042.20716454059
332523.820574589,2,1,2,30,-1,-1,0,-1,0,-1,10016.787107513,30773.136740424,22562.7397875335,9478.60357653253,6925.14283626598,49845.4425747749,50435.376945294,8633.6635479267,19932.498870368,53039.952332596,28284.3058353783,38277.507575399
248293.258439798,2,1,1,21,1,-1,1,1,-1,-1,32165.2470071525,26716.8351400009,13128.4427225619,85858.467087423,20298.8003051928,14055.69672851,10819.2067713831,15703.3515601584,6802.93873885683,5767.29366874844,5226.24548171848,856.268041530079
436043.27079687,2,1,2,42,1,-1,-1,-1,0,-1,77598.5887130022,3867.70866777442,26532.2719237879,101372.056298625,12551.0394767329,4758.6091173124,1690.0193081421,9532.93449731349,20829.3069191726,1983.29138969491,4127.94849069923,9085.69580720022
234201.276853947,2,2,1,37,-1,-1,0,-1,-1,-1,69188.8713879429,4520.93302252664,92721.0875815391,26141.1053308919,19066.6337148746,18512.824771346,10881.1562285799,3144.2923675582,16006.172250302,23219.5597717082,8950.24957216541,4930.87937854689
82610.20202425,2,2,1,46,2,2,3,2,1,1,69320.0203087833,32136.4505215646,5526.76066555797,17294.9676323134,13161.0115653835,27710.1625753872,750.299978425095,7035.31439853331,7494.69999536473,3711.49021783568,1198.31819061971,2690.05825813736
173054.404046418,2,1,2,36,-1,-1,-1,-1,-1,-1,84786.8754332475,8453.33789524215,38664.5044419636,12284.7572814821,72338.8296752057,16232.8812319455,1606.13721562684,17417.7576978113,5116.49534252022,37752.5355706253,21471.0177210506,32968.4430602515
544098.978745025,2,1,2,25,0,-1,1,0,-1,0,167667.985053962,69152.0755166924,100991.245237851,62099.2227606716,156454.438576347,83638.3943833634,3044.00491159885,17713.4970587431,13287.3663298573,5891.0953135355,1661.36326718604,23043.7713562663
199943.9373071,2,2,1,40,-1,0,0,0,1,-1,219421.239268342,134610.939255968,143803.081120439,171339.421869144,141066.016208671,184692.212408497,12928.2480398368,6483.12812639576,14098.7266354335,14910.403957591,8412.93125174965,12025.580939439
72615.2436692895,1,2,3,28,0,-1,-1,-1,0,0,76754.7857888341,10841.5545349679,55400.545169412,14046.6377032058,92800.1362847505,40238.4474818528,878.817030980138,11278.1990302427,2481.60066269585,806.116766284804,6837.91836156761,7429.56141726854
54017.275563309,2,1,2,21,2,1,2,3,3,0,14625.6470334348,5367.1202157644,67070.9231253722,67114.3986980833,88187.6589017944,37577.5600375133,329.786462121877,7156.63751235315,14478.1810301123,7005.7789290471,1745.63363391662,9368.97633325553
139718.683849102,2,1,2,22,-1,-1,-1,-1,-1,-1,32604.2211705626,6378.5864245144,51608.9738272125,9857.54882251389,26500.8840332502,20544.0780979326,12253.8796437048,10969.0917855647,6395.88371426157,475.7898402087,8744.9954292028,26233.1919134047
12122.0130250657,1,1,2,31,-1,-1,2,0,-1,-1,46685.9613894107,46627.0798245316,108081.785969247,28023.6116848211,25740.3269643356,28750.5285618347,13060.1443066042,2509.03047854958,2345.54671165688,307.829808012831,1082.25914099586,628.907583884292
83919.4289157754,2,2,2,34,1,0,0,-1,-1,4,41716.6720530138,73074.3912624309,119098.961481102,40992.7148511028,44780.2636752048,22176.5491233332,2928.02824511447,18695.3453581781,9054.23702793235,11785.496237334,3437.24066484882,1768.92552777747
36646.8258953804,1,1,1,48,-1,-1,-1,1,1,0,41912.0729631283,70827.4581551799,40814.4804546337,10447.4582448889,27337.6435079983,7467.8320236198,7902.93184036423,9722.98037719402,2532.94078142951,3917.73112843366,2087.06239082676,8488.42843782182
20376.2896292662,2,2,2,27,3,2,2,2,4,2,53059.0701727818,18567.0581855853,40820.098782113,51660.3041545863,43712.3582640764,93981.3087230507,4231.76270991917,1898.489117093,21594.1255289126,11974.7794894146,1880.22659484599,6108.6030055296
97425.3885495002,2,1,3,41,-1,-1,-1,-1,-1,0,35672.9540658177,65235.9874343404,5096.966363553,268.183098172147,43111.7055726781,54306.0439635145,12990.9812405247,4865.25455417924,1394.84127565468,10902.3269092745,7347.61288718028,7016.14917647015
110924.990362199,2,3,1,50,-1,-1,-1,-1,-1,-1,38520.0710720454,38123.1578498182,18033.0940628733,75236.0255662735,40383.2607529604,34977.6938040533,4019.0436282609,51974.3754659088,7429.45732919124,2142.0168599507,4927.51248148795,4361.44092920291
117628.877731999,2,2,2,41,-1,2,0,-1,0,-1,101942.315870821,70957.1787712775,76344.8180685006,155758.996570062,29934.3078714645,4804.20424767673,1007.12398540585,9894.27163538949,104403.318975696,10003.0086399673,4509.30607062214,9725.72411243453
79930.4794547559,2,2,1,25,-1,0,1,0,-1,-1,72388.8444522357,19701.2546146507,28152.1181480298,8561.94609539734,39070.1359685884,42403.4105338055,6130.84350572098,15742.8886382417,3350.14272137934,17781.0402505319,13713.6605649167,13559.8268110279
228927.367449687,1,2,2,53,-1,-1,0,-1,-1,-1,44132.8563179012,45541.5603694004,78343.2222054404,76019.8584068831,77572.0467899397,14858.331246998,3704.95088288341,3158.94004766388,6710.26722359288,8708.30238869613,348.367447491541,880.82525827035
19276.1078245468,2,2,1,44,3,2,3,2,0,0,5131.3133342597,58670.8707262909,104985.948894626,38903.3178705587,53394.8860198068,2105.65114646348,11632.8879928111,8774.51876187691,8940.80461664947,3805.03749872435,13826.3614813142,2581.8691907596
382978.366277364,2,3,1,50,0,-1,1,-1,-1,-1,997.942811644086,18652.5052147633,45998.0924087379,13565.6492108389,18034.3306621062,36118.6200024094,2753.6671940608,10949.2609197802,9823.62654073411,6909.9456766632,11854.0524345042,14656.6807224433
69876.1456011229,1,3,2,33,2,0,0,-1,0,0,27239.5907460246,91599.020982922,43783.7011529712,17579.4783007562,11747.8814287411,22057.0921781519,835.714589461296,7993.17132761368,4074.7787694422,3521.5084642855,11578.5932106688,11055.6498475678
514377.022835323,2,2,1,32,1,0,-1,0,1,0,209111.224890988,214160.466628072,303007.337875594,305512.018597321,306012.30457579,344722.210093706,20515.1133021496,12533.4323467324,10886.6255522667,28097.8304067637,21438.6744536378,9439.02742419387
263650.919975266,2,3,2,41,2,2,1,1,2,1,243498.789778202,237845.76738639,169220.468136024,244403.495114153,284829.001295445,209474.523295016,8215.54804609332,20952.506592874,8671.20204786325,7434.30094039513,25551.0577535496,13655.4825842284
270779.93774608,2,2,2,41,-1,1,0,1,0,0,231089.705303938,245952.749524983,262493.77672357,131505.644294956,52098.932350385,10720.1284738029,7551.3886244573,8985.00861733728,9989.0511141707,1147.56257017409,1930.51169256943,5217.10990435349
29699.5550434586,2,1,2,21,2,0,0,0,1,0,28613.6241152316,18391.1301701779,75038.4844119503,21081.0185398897,48036.6440528107,21333.9801443932,2424.09999026128,4868.69884904321,12470.1962311748,2485.9901414923,6884.47471489107,3124.97603987344
184806.699335554,1,1,1,46,1,0,0,-1,1,-1,35636.8650147414,54080.4240774925,10549.6694015747,44132.6096739121,71279.0673775865,69124.7193729743,7034.84930517668,14125.1798564705,22665.8646718755,10792.765364937,153514.779741497,22343.2000083757
148511.228921038,1,1,2,34,2,2,1,1,0,2,23322.6214852962,87930.9521707043,17395.5420977813,65708.3657495622,4168.38470098643,67647.0615287262,11549.1163851647,7638.68668232132,12390.1385630458,2831.61067956741,8971.03555508289,5234.1240965279
67962.8349194427,2,2,2,26,0,0,0,-1,0,0,76882.2775299371,118869.864290674,21408.0403717583,138209.211537918,1242.82216778405,58861.7701111636,3138.51745841737,11463.9431633209,2972.55300600134,15024.9828139339,16933.4252643667,3231.51564487581
45413.15310186,1,1,1,42,0,1,1,0,1,1,14118.5847840184,63460.3023429274,45857.5605474321,47114.8415503692,18166.0788563186,22315.9688171446,22955.0728353268,613.805772722828,2385.84135254757,5361.57376409013,17567.0714946582,5176.01227588568
540584.190393324,1,3,1,38,-1,0,-1,-1,-1,-1,57971.4684790461,38668.6418886546,27680.2013377516,74015.5054095942,20324.1998045326,57173.2046462948,5384.82151457703,561.032506480546,3010.20520015968,1262.4099574688,11066.9787441467,2034.24266039442
109034.843906659,2,3,1,31,-1,-1,-1,-1,-1,0,2097.30991958966,58740.6918139584,37304.1210714482,58744.036446435,57892.5053931966,24033.9086045495,9944.91593667487,9137.74647194126,3316.22202019994,14145.1163697177,5966.00123223794,10723.2658628033
58011.2255867062,1,2,2,51,0,0,-1,0,-1,1,41442.1585667433,19565.8876435006,17634.0605807088,71876.4432110559,208.138290928551,72967.4395029795,964.391761087322,7624.52824188959,10918.2394562257,6703.53521657731,10676.9424211453,14314.5782857702
85749.6218654936,2,3,1,45,2,-1,-1,-1,-1,-1,6517.22813638184,66630.3757121486,28902.054863223,14199.1443028406,76664.8378800125,52847.8085043273,8341.86263730393,2291.97111287258,2378.53197103065,906.409994355035,4374.51637280399,16066.9413956271
276312.531678754,1,2,2,36,0,0,0,0,0,-1,45023.4055846909,19631.2260343365,33145.9859742833,34706.062027743,11678.2174586543,61538.5555960638,21572.0188766465,10681.8537602175,19690.7983758484,180.71551717135,14012.8220097342,9407.05935719928
57846.7765795694,2,3,1,52,-1,3,2,4,2,0,101113.136775682,568.897193298988,121372.839355508,20518.6571538262,74408.3827502835,33474.083624098,1130.13012654706,3689.5778155791,667.943576546404,3047.20621410382,5546.78697612223,3233.83480589918
51533.4663560535,1,2,1,47,2,2,-1,2,0,1,18217.766525429,36302.4023631574,35384.2058236906,2687.39253773384,24651.7784840338,65455.5478617588,8040.38809363245,8014.40384520122,1897.80043411645,3695.61143313921,215.204208304879,2588.0213076917
9230.89550778724,1,3,2,30,-1,-1,1,0,-1,-1,36871.103678305,5522.01691018307,18209.3334748244,35869.0834134423,37598.2917716705,370.848727348686,4698.79440962952,13065.1443673575,10134.4042445046,12164.873682089,11946.4630365951,25025.6875448253
64638.2932283446,2,2,1,46,-1,-1,-1,-1,-1,-1,56883.8965245971,63472.8665773329,19554.2628937908,48564.1515039017,20529.3487396772,18240.8364304769,11216.2329838365,19779.895082423,4520.18582484012,14602.0176617044,9455.06615577184,9105.15963939325
398477.813996474,2,1,1,55,1,0,-1,0,-1,1,95606.2915238677,4664.3657522793,79493.0714602792,82630.295085419,11284.0242347024,46759.8328983574,34836.7696284829,40139.651149572,30775.3348680487,11060.9310054968,9071.57167577327,93194.5754648531
88560.6112800954,1,1,3,34,1,1,0,0,3,3,54088.2405326362,6942.9925164411,128425.179991622,128880.521826193,110358.61603462,125938.132961918,3781.39194482202,15087.0583717503,925.238256847966,4804.15145266809,6981.99175706267,23628.373781187
70314.2532249325,1,1,3,28,2,1,0,0,-1,-1,150243.815960845,28214.9631674373,55060.1795236218,59832.4061055078,9474.28008042054,59389.6037324124,39348.61336106,8085.97008970984,18478.0616567877,10951.8091660957,66262.3666470131,3102.71650074949
117400.112952582,2,3,2,21,1,-1,-1,-1,-1,0,13177.263425617,72131.4343818627,106256.000399385,45099.6427134575,27432.1024463553,38797.8005590211,5526.81967269464,8429.63424349276,7642.06471930739,16759.8082568235,10146.9281483637,3660.15591709989
353345.482640889,2,3,1,34,-1,-1,-1,-1,-1,-1,93251.2270628076,44578.2400931111,39780.9344116106,44519.129058835,5214.56523775963,5940.35885884407,18480.7959991651,2388.25672173555,12897.9532655633,3650.82384277857,2214.0327945335,6591.31136443255
256711.168647331,1,2,2,26,0,-1,-1,-1,-1,-1,31229.0897324802,72201.7067836542,64311.9026945016,43742.9140172376,15473.5970752885,29829.3747927719,4280.52558576288,1333.21624432894,13012.6669933603,3145.60581474146,2441.15744381382,7706.54466078377
109570.053067023,1,2,1,31,0,0,-1,-1,0,2,46875.1581235062,18106.6483462828,10621.1985471693,36110.0820436978,42314.6409012196,55323.8191046785,11192.9012822851,1162.81167060727,4016.30364441052,2950.28280734415,925.773216098338,6408.72210054535
182510.18706949,2,3,2,44,0,-1,-1,-1,-1,1,37331.3679911572,79719.1381704976,8461.65037217699,2447.52973781708,61094.1803117154,72996.6766728713,10929.364892226,4861.61728956909,1935.38649117018,3853.65990677554,14771.5414925861,8695.25668279
117640.617504089,1,2,1,21,0,-1,0,0,-1,0,947.516934746982,71907.1966665284,14027.2176370742,93179.5950604633,34882.9584091379,29578.5112847978,553.439159326069,10779.6334660789,432.777581261684,5718.99208659389,57.4929231872053,6796.86339931582
123280.485882178,2,2,1,28,4,3,6,4,4,2,143067.065526047,165235.333522011,92996.6496074763,130025.677317156,102408.095278419,84215.6649125281,5475.10915240589,3789.80520273678,2052.84176775585,11078.7662738684,1285.13010475374,24037.9826686044
80429.2561429748,1,3,2,23,1,-1,1,0,-1,1,144699.707229662,74305.2180866647,81578.6353844704,59999.379365061,53184.6303685186,52595.0049890128,15920.4988390181,1077.02137802511,10174.0763764232,2808.76355868372,4243.91249759887,1358.78111228863
380495.411253225,2,2,1,21,-1,1,4,-1,0,-1,354911.499541811,298032.163366396,342548.224453802,225985.824501386,274696.530798666,290351.70038319,26456.0952196413,2578.62771683858,21216.2760103898,12739.3668108322,20006.7399257306,10696.684078878
69274.1417881429,1,2,2,42,0,1,1,0,0,0,91784.0352632439,85496.5124955619,56269.191137633,64425.9064214055,2952.96132947187,51362.2117260997,12903.5656510805,10707.5162991907,11802.8403375406,18221.2836360582,11143.3052323391,21568.8140946031
16467.6203184319,2,4,2,27,0,0,3,2,2,3,137499.047895106,8765.38373236677,96053.9625586065,58336.886947784,67605.1662451325,56108.0392101382,21632.0921638363,21565.9187467404,8691.33391319814,237.08922857254,7175.22145855446,2388.80634413666
310559.704461887,1,1,2,35,0,0,0,0,0,0,64144.7821358568,40356.5587521267,13221.16063122,20049.9537827421,51060.1186957039,4755.33117447982,1739.91413012657,20685.6071827373,21728.8600674287,9533.8198684342,18749.7219308098,5075.26189700106
450013.067073801,1,1,2,43,1,0,-1,-1,0,0,276759.454954853,297640.999453477,158067.54278671,197586.474895335,193913.731848567,126897.061225664,1605.45526001469,10411.2207916132,17190.7354320951,24888.2802517002,6312.34656527208,5566.93570878933
141864.959212802,2,2,1,50,1,-1,-1,0,1,1,39999.5386842025,71966.0710479943,43329.2234949713,13883.5756930971,29716.3301963677,36934.8933178979,5716.41131232253,10292.3874219579,13874.2653878666,14549.1163987771,9872.28575082874,8382.47051409549
91857.3048686673,1,3,3,37,1,1,1,-1,-1,0,85591.9068976961,4490.4866087642,1703.08594152187,98445.9430800929,96498.8307807212,70657.1107193137,6449.57438983683,5243.21540364932,14167.0526243245,6844.67353254072,527.609759448767,11472.5317713952
101154.849678998,1,2,1,38,0,0,-1,0,0,-1,94923.1676170324,54565.5157343909,22888.4326661826,52215.8590589897,29214.3219533025,1713.90773083152,8395.03325259209,15253.3594376498,5730.99770056896,11059.5288031731,6454.48317941133,6308.20076884564
9137.97529471596,2,2,2,47,2,2,1,3,1,1,9631.17753587958,54398.1186514575,94901.5739506358,37169.4387613722,15144.2161902491,56483.2836228556,8968.73794846663,12441.6014068232,2098.06914152061,24264.8667751771,3312.04549514107,3320.36777761505
315046.314451505,2,3,1,29,-1,-1,-1,1,0,-1,24790.1686287542,111470.572419561,50429.2102615919,7721.18926659903,14089.3434561692,6500.3553256113,5106.54189097083,54900.2081019994,278.484212479137,4436.39309303495,10168.5235091752,718.602871075864
236249.215898285,2,3,1,53,-1,-1,-1,-1,-1,-1,21330.7471128082,16176.704488675,88220.3537016073,21430.7724008249,23757.7778355254,8530.15893290007,7227.5354036485,1950.50233044655,14707.7806591802,583.89625339832,3637.58684251019,6620.67942081917
52849.742229374,2,3,2,27,1,2,-1,1,-1,1,5638.07889901795,21286.3771196781,32002.480355132,67405.4203484576,3838.9541006695,3287.8244257805,7526.44335413602,6208.55497813582,1294.6680699062,19048.1221897177,9709.24015824644,8558.90883204026
176660.438910826,2,1,2,33,0,0,-1,-1,-1,0,16558.1887740074,11430.0399499326,2134.73914664615,50970.6697361222,2202.18285247473,24505.8710028854,29780.4108896391,13597.4527714184,4889.8376615203,4906.93910383776,1930.21006158208,2381.18285574143
